feature,importance,fold
POS_LATEST_CNT_INSTALMENT_FUTURE_MAX,0.002262415,2
POS_LATEST_CNT_INSTALMENT_FUTURE_MEAN,0.0023211841,2
POS_LATEST_CNT_INSTALMENT_FUTURE_SUM,0.0023458356,2
POS_LATEST_SK_DPD_MAX,0.0028246478,2
POS_LATEST_SK_DPD_MEAN,0.002535224,2
POS_LATEST_SK_DPD_DEF_MAX,0.0056237043,2
POS_LATEST_SK_DPD_DEF_MEAN,0.0023727338,2
INST_SK_ID_PREV_NUNIQUE,0.0018483746,2
INST_SK_ID_PREV_COUNT,0.001816376,2
INST_NUM_INSTALMENT_VERSION_NUNIQUE,0.0017224752,2
INST_NUM_INSTALMENT_VERSION_MAX,0.0017730562,2
INST_DAYS_INSTALMENT_MIN,0.0021645946,2
INST_DAYS_INSTALMENT_MAX,0.0017617801,2
INST_DAYS_INSTALMENT_MEAN,0.0018017059,2
INST_DAYS_ENTRY_PAYMENT_MIN,0.002413848,2
INST_DAYS_ENTRY_PAYMENT_MAX,0.0019319986,2
INST_DAYS_ENTRY_PAYMENT_MEAN,0.0018883779,2
INST_AMT_INSTALMENT_MIN,0.0017331891,2
INST_AMT_INSTALMENT_MAX,0.0018255481,2
INST_AMT_INSTALMENT_MEAN,0.0017369498,2
INST_AMT_INSTALMENT_SUM,0.0019622713,2
INST_AMT_PAYMENT_MIN,0.0017082983,2
INST_AMT_PAYMENT_MAX,0.0019236869,2
INST_AMT_PAYMENT_MEAN,0.0019605535,2
INST_AMT_PAYMENT_SUM,0.0026563874,2
INST_PAYMENT_RATIO_MIN,0.0017223967,2
INST_PAYMENT_RATIO_MAX,0.0017864798,2
INST_PAYMENT_RATIO_MEAN,0.0018562751,2
INST_PAYMENT_RATIO_VAR,0.0016915449,2
INST_PAYMENT_DIFF_MIN,0.0018212639,2
INST_PAYMENT_DIFF_MAX,0.0017695753,2
INST_PAYMENT_DIFF_MEAN,0.002353336,2
INST_PAYMENT_DIFF_SUM,0.001823109,2
INST_DAYS_LATE_MAX,0.0016971616,2
INST_DAYS_LATE_MEAN,0.0030759752,2
INST_DAYS_LATE_SUM,0.0017091802,2
INST_DAYS_EARLY_MAX,0.00167754,2
INST_DAYS_EARLY_MEAN,0.0016581306,2
INST_DAYS_EARLY_SUM,0.0018140778,2
LATE_SK_ID_PREV_NUNIQUE,0.0019514706,2
LATE_SK_ID_PREV_COUNT,0.0016938853,2
LATE_DAYS_LATE_MAX,0.0017259312,2
LATE_DAYS_LATE_MEAN,0.0018852991,2
LATE_DAYS_LATE_SUM,0.0017120482,2
LATE_AMT_PAYMENT_MIN,0.0017725092,2
LATE_AMT_PAYMENT_MAX,0.002202215,2
LATE_AMT_PAYMENT_MEAN,0.0021044577,2
LATE_AMT_PAYMENT_SUM,0.0019534498,2
CC_SK_ID_PREV_NUNIQUE,0.0013066845,2
CC_SK_ID_PREV_COUNT,0.0015505059,2
CC_MONTHS_BALANCE_MIN,0.0017429023,2
CC_MONTHS_BALANCE_MAX,0.0018549571,2
CC_MONTHS_BALANCE_SIZE,0.0015464826,2
CC_MONTHS_BALANCE_MEAN,0.001813682,2
CC_AMT_BALANCE_MIN,0.00254709,2
CC_AMT_BALANCE_MAX,0.0018123927,2
CC_AMT_BALANCE_MEAN,0.0016499341,2
CC_AMT_BALANCE_SUM,0.0013668202,2
CC_AMT_BALANCE_VAR,0.0019678457,2
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.0015221011,2
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0018112741,2
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0.002024625,2
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0017319795,2
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0.0012413495,2
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,0.0017505503,2
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,0.0021985201,2
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0.0017313496,2
CC_AMT_DRAWINGS_CURRENT_MIN,0.0014002415,2
CC_AMT_DRAWINGS_CURRENT_MAX,0.0016303158,2
CC_AMT_DRAWINGS_CURRENT_MEAN,0.001797988,2
CC_AMT_DRAWINGS_CURRENT_SUM,0.0018225252,2
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0,2
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0.0022442373,2
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0.0017579802,2
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.002621931,2
CC_AMT_DRAWINGS_POS_CURRENT_MIN,0.001799522,2
CC_AMT_DRAWINGS_POS_CURRENT_MAX,0.001666317,2
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0.001600215,2
CC_AMT_DRAWINGS_POS_CURRENT_SUM,0.0018767357,2
CC_AMT_INST_MIN_REGULARITY_MIN,0.0016160669,2
CC_AMT_INST_MIN_REGULARITY_MAX,0.0017555588,2
CC_AMT_INST_MIN_REGULARITY_MEAN,0.001849404,2
CC_AMT_INST_MIN_REGULARITY_SUM,0.0018254594,2
CC_AMT_PAYMENT_CURRENT_MIN,0.0017682358,2
CC_AMT_PAYMENT_CURRENT_MAX,0.0017689507,2
CC_AMT_PAYMENT_CURRENT_MEAN,0.0019483513,2
CC_AMT_PAYMENT_CURRENT_SUM,0.0017260942,2
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.0017590743,2
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0018484734,2
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0018195661,2
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0.0018293263,2
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0.0020604772,2
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0.0017611645,2
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0.0017862145,2
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.0018175392,2
CC_AMT_RECIVABLE_MIN,0.0021583945,2
CC_AMT_RECIVABLE_MAX,0.0016778412,2
CC_AMT_RECIVABLE_MEAN,0.0021007499,2
CC_AMT_RECIVABLE_SUM,0.0018223072,2
CC_AMT_TOTAL_RECEIVABLE_MIN,0.0019183311,2
CC_AMT_TOTAL_RECEIVABLE_MAX,0.0022702937,2
CC_AMT_TOTAL_RECEIVABLE_MEAN,0.0020537574,2
CC_AMT_TOTAL_RECEIVABLE_SUM,0.0017675639,2
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0012631945,2
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0.0018336899,2
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,0.0050532045,2
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.0017564618,2
CC_CNT_DRAWINGS_CURRENT_MIN,0.0021959567,2
CC_CNT_DRAWINGS_CURRENT_MAX,0.0024058227,2
CC_CNT_DRAWINGS_CURRENT_MEAN,0.0025399006,2
CC_CNT_DRAWINGS_CURRENT_SUM,0.001671499,2
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0,2
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.002033615,2
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0.0017113676,2
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.0014458824,2
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.0027352953,2
CC_CNT_DRAWINGS_POS_CURRENT_MAX,0.0021574334,2
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0.0017935296,2
CC_CNT_DRAWINGS_POS_CURRENT_SUM,0.0017752913,2
CC_CNT_INSTALMENT_MATURE_CUM_MIN,0.0019551248,2
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0018340558,2
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0.0017495349,2
CC_CNT_INSTALMENT_MATURE_CUM_SUM,0.0017536603,2
CC_SK_DPD_MAX,0.0020244997,2
CC_SK_DPD_MEAN,0.001887052,2
CC_SK_DPD_SUM,0.001764444,2
CC_SK_DPD_DEF_MAX,0.0018785236,2
CC_SK_DPD_DEF_MEAN,0.0019718613,2
CC_SK_DPD_DEF_SUM,0.0016240968,2
CC_CREDIT_PAYMENT_RATIO_MIN,0.001973368,2
CC_CREDIT_PAYMENT_RATIO_MAX,0.0016306377,2
CC_CREDIT_PAYMENT_RATIO_MEAN,0.0017890683,2
CC_CREDIT_PAYMENT_RATIO_VAR,0.0017073192,2
CC_CREDIT_DRAWINGS_RATIO_MIN,0.0014252719,2
CC_CREDIT_DRAWINGS_RATIO_MAX,0.0017243907,2
CC_CREDIT_DRAWINGS_RATIO_MEAN,0.0021100466,2
CC_CREDIT_DRAWINGS_RATIO_VAR,0.0021341655,2
CC_LATEST_SK_ID_PREV_COUNT,0.0015510251,2
CC_LATEST_AMT_BALANCE_MIN,0.0030394145,2
CC_LATEST_AMT_BALANCE_MAX,0.0055766297,2
CC_LATEST_AMT_BALANCE_MEAN,0.005197953,2
CC_LATEST_AMT_BALANCE_SUM,0.005474011,2
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.0020460119,2
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0018928271,2
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0.00259088,2
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.002299578,2
CC_LATEST_AMT_DRAWINGS_CURRENT_MIN,0.0019766502,2
CC_LATEST_AMT_DRAWINGS_CURRENT_MAX,0.002460694,2
CC_LATEST_AMT_DRAWINGS_CURRENT_MEAN,0.0020178508,2
CC_LATEST_AMT_DRAWINGS_CURRENT_SUM,0.0020339317,2
CC_LATEST_AMT_PAYMENT_CURRENT_MIN,0.0014941201,2
CC_LATEST_AMT_PAYMENT_CURRENT_MAX,0.0019532447,2
CC_LATEST_AMT_PAYMENT_CURRENT_MEAN,0.0017242257,2
CC_LATEST_AMT_PAYMENT_CURRENT_SUM,0.0013907786,2
CC_LATEST_SK_DPD_MAX,0.002352341,2
CC_LATEST_SK_DPD_MEAN,0.0024582876,2
CC_LATEST_SK_DPD_DEF_MAX,0.0026509708,2
CC_LATEST_SK_DPD_DEF_MEAN,0.0022911057,2
CNT_CHILDREN,0.0015990984,3
AMT_INCOME_TOTAL,0.0016689219,3
AMT_CREDIT,0.0020034902,3
AMT_ANNUITY,0.0020932637,3
AMT_GOODS_PRICE,0.002256312,3
REGION_POPULATION_RELATIVE,0.0016500709,3
DAYS_BIRTH,0.0022496749,3
DAYS_EMPLOYED,0.0023268482,3
DAYS_REGISTRATION,0.001658566,3
DAYS_ID_PUBLISH,0.0017686642,3
OWN_CAR_AGE,0.0021637736,3
FLAG_MOBIL,0.0,3
FLAG_EMP_PHONE,0.0020015086,3
FLAG_WORK_PHONE,0.0017872041,3
FLAG_CONT_MOBILE,0.0013000214,3
FLAG_PHONE,0.0016805824,3
FLAG_EMAIL,0.0016896613,3
CNT_FAM_MEMBERS,0.0016103056,3
REGION_RATING_CLIENT,0.0020941058,3
REGION_RATING_CLIENT_W_CITY,0.0031867225,3
HOUR_APPR_PROCESS_START,0.0016123697,3
REG_REGION_NOT_LIVE_REGION,0.0016954726,3
REG_REGION_NOT_WORK_REGION,0.0016973229,3
LIVE_REGION_NOT_WORK_REGION,0.0015221739,3
REG_CITY_NOT_LIVE_CITY,0.0023720064,3
REG_CITY_NOT_WORK_CITY,0.0015463674,3
LIVE_CITY_NOT_WORK_CITY,0.0016456001,3
EXT_SOURCE_1,0.0040393667,3
EXT_SOURCE_2,0.006377292,3
EXT_SOURCE_3,0.0070762904,3
APARTMENTS_AVG,0.001719514,3
BASEMENTAREA_AVG,0.0016702982,3
YEARS_BEGINEXPLUATATION_AVG,0.001620087,3
YEARS_BUILD_AVG,0.0016235975,3
COMMONAREA_AVG,0.0017413211,3
ELEVATORS_AVG,0.0019397797,3
ENTRANCES_AVG,0.001716842,3
FLOORSMAX_AVG,0.0019750465,3
FLOORSMIN_AVG,0.0017196197,3
LANDAREA_AVG,0.0016813033,3
LIVINGAPARTMENTS_AVG,0.001716117,3
LIVINGAREA_AVG,0.0017515627,3
NONLIVINGAPARTMENTS_AVG,0.0016958105,3
NONLIVINGAREA_AVG,0.0016948249,3
APARTMENTS_MODE,0.0017818229,3
BASEMENTAREA_MODE,0.0017497145,3
YEARS_BEGINEXPLUATATION_MODE,0.0017765043,3
YEARS_BUILD_MODE,0.0017156437,3
COMMONAREA_MODE,0.0017096258,3
ELEVATORS_MODE,0.0015112677,3
ENTRANCES_MODE,0.0017369421,3
FLOORSMAX_MODE,0.0017724412,3
FLOORSMIN_MODE,0.001874627,3
LANDAREA_MODE,0.0017559283,3
LIVINGAPARTMENTS_MODE,0.0017755261,3
LIVINGAREA_MODE,0.0017383897,3
NONLIVINGAPARTMENTS_MODE,0.0018419103,3
NONLIVINGAREA_MODE,0.0016302242,3
APARTMENTS_MEDI,0.0017853199,3
BASEMENTAREA_MEDI,0.0017942395,3
YEARS_BEGINEXPLUATATION_MEDI,0.0018956233,3
YEARS_BUILD_MEDI,0.0018439491,3
COMMONAREA_MEDI,0.0018195873,3
ELEVATORS_MEDI,0.002042025,3
ENTRANCES_MEDI,0.0017032624,3
FLOORSMAX_MEDI,0.002418502,3
FLOORSMIN_MEDI,0.0017989869,3
LANDAREA_MEDI,0.0018088305,3
LIVINGAPARTMENTS_MEDI,0.0018751606,3
LIVINGAREA_MEDI,0.0018277965,3
NONLIVINGAPARTMENTS_MEDI,0.0020226326,3
NONLIVINGAREA_MEDI,0.0017281412,3
TOTALAREA_MODE,0.0017108187,3
OBS_30_CNT_SOCIAL_CIRCLE,0.0016279228,3
DEF_30_CNT_SOCIAL_CIRCLE,0.0029472392,3
OBS_60_CNT_SOCIAL_CIRCLE,0.0017467047,3
DEF_60_CNT_SOCIAL_CIRCLE,0.0021266814,3
DAYS_LAST_PHONE_CHANGE,0.001737821,3
FLAG_DOCUMENT_2,0.0,3
FLAG_DOCUMENT_3,0.0041242293,3
FLAG_DOCUMENT_4,0.0,3
FLAG_DOCUMENT_5,0.001454427,3
FLAG_DOCUMENT_6,0.0016957611,3
FLAG_DOCUMENT_7,0.0,3
FLAG_DOCUMENT_8,0.0016835706,3
FLAG_DOCUMENT_9,0.0016682995,3
FLAG_DOCUMENT_10,0.0,3
FLAG_DOCUMENT_11,0.001611744,3
FLAG_DOCUMENT_12,0.0,3
FLAG_DOCUMENT_13,0.0017586491,3
FLAG_DOCUMENT_14,0.0013867348,3
FLAG_DOCUMENT_15,0.0010914941,3
FLAG_DOCUMENT_16,0.0020713226,3
FLAG_DOCUMENT_17,0.0,3
FLAG_DOCUMENT_18,0.0023222482,3
FLAG_DOCUMENT_19,0.0009875894,3
FLAG_DOCUMENT_20,0.0008937443,3
FLAG_DOCUMENT_21,0.0017695222,3
AMT_REQ_CREDIT_BUREAU_HOUR,0.001282038,3
AMT_REQ_CREDIT_BUREAU_DAY,0.0023739855,3
AMT_REQ_CREDIT_BUREAU_WEEK,0.0018630131,3
AMT_REQ_CREDIT_BUREAU_MON,0.0015672897,3
AMT_REQ_CREDIT_BUREAU_QRT,0.001802422,3
AMT_REQ_CREDIT_BUREAU_YEAR,0.0015663721,3
CREDIT_INCOME_RATIO,0.0017211757,3
ANNUITY_INCOME_RATIO,0.0018008724,3
CREDIT_TERM,0.0028634646,3
DAYS_EMPLOYED_RATIO,0.0017423732,3
WORKING_INCOME_FLAG,0.003906097,3
OWN_CAR_AGE_FLAG,0.0025802779,3
NAME_CONTRACT_TYPE_Revolving_loans,0.0036893217,3
NAME_CONTRACT_TYPE_nan,0.0,3
CODE_GENDER_M,0.006248254,3
CODE_GENDER_XNA,0.0,3
CODE_GENDER_nan,0.0,3
FLAG_OWN_CAR_Y,0.0036183223,3
FLAG_OWN_CAR_nan,0.0,3
FLAG_OWN_REALTY_Y,0.0015389395,3
FLAG_OWN_REALTY_nan,0.0,3
NAME_TYPE_SUITE_Family,0.0015692395,3
NAME_TYPE_SUITE_Group_of_people,0.0008134131,3
NAME_TYPE_SUITE_Other_A,0.0015588101,3
NAME_TYPE_SUITE_Other_B,0.0019304674,3
NAME_TYPE_SUITE_Spouse__partner,0.0016440059,3
NAME_TYPE_SUITE_Unaccompanied,0.0016283101,3
NAME_TYPE_SUITE_nan,0.0013349458,3
NAME_INCOME_TYPE_Commercial_associate,0.001575034,3
NAME_INCOME_TYPE_Maternity_leave,0.0,3
NAME_INCOME_TYPE_Pensioner,0.0035513057,3
NAME_INCOME_TYPE_State_servant,0.0023851253,3
NAME_INCOME_TYPE_Student,0.0,3
NAME_INCOME_TYPE_Unemployed,0.0,3
NAME_INCOME_TYPE_Working,0.0026495403,3
NAME_INCOME_TYPE_nan,0.0,3
NAME_EDUCATION_TYPE_Higher_education,0.007391485,3
NAME_EDUCATION_TYPE_Incomplete_higher,0.0017467254,3
NAME_EDUCATION_TYPE_Lower_secondary,0.0019204883,3
NAME_EDUCATION_TYPE_Secondary___secondary_special,0.0047404715,3
NAME_EDUCATION_TYPE_nan,0.0,3
NAME_FAMILY_STATUS_Married,0.0029659115,3
NAME_FAMILY_STATUS_Separated,0.0016600317,3
NAME_FAMILY_STATUS_Single___not_married,0.0017310582,3
NAME_FAMILY_STATUS_Unknown,0.0,3
NAME_FAMILY_STATUS_Widow,0.0016647731,3
NAME_FAMILY_STATUS_nan,0.0,3
NAME_HOUSING_TYPE_House___apartment,0.001786006,3
NAME_HOUSING_TYPE_Municipal_apartment,0.002010013,3
NAME_HOUSING_TYPE_Office_apartment,0.0018328415,3
NAME_HOUSING_TYPE_Rented_apartment,0.0019076796,3
NAME_HOUSING_TYPE_With_parents,0.001763996,3
NAME_HOUSING_TYPE_nan,0.0,3
OCCUPATION_TYPE_Cleaning_staff,0.0017321145,3
OCCUPATION_TYPE_Cooking_staff,0.0017041175,3
OCCUPATION_TYPE_Core_staff,0.0027348518,3
OCCUPATION_TYPE_Drivers,0.002035465,3
OCCUPATION_TYPE_HR_staff,0.0012054506,3
OCCUPATION_TYPE_High_skill_tech_staff,0.0017818811,3
OCCUPATION_TYPE_IT_staff,0.0016159448,3
OCCUPATION_TYPE_Laborers,0.0019626326,3
OCCUPATION_TYPE_Low_skill_Laborers,0.001835874,3
OCCUPATION_TYPE_Managers,0.0016338303,3
OCCUPATION_TYPE_Medicine_staff,0.0017484414,3
OCCUPATION_TYPE_Private_service_staff,0.0016296802,3
OCCUPATION_TYPE_Realty_agents,0.0014281488,3
OCCUPATION_TYPE_Sales_staff,0.0016774619,3
OCCUPATION_TYPE_Secretaries,0.001480406,3
OCCUPATION_TYPE_Security_staff,0.0018355893,3
OCCUPATION_TYPE_Waiters_barmen_staff,0.0018421386,3
OCCUPATION_TYPE_nan,0.0016934361,3
WEEKDAY_APPR_PROCESS_START_MONDAY,0.0015609923,3
WEEKDAY_APPR_PROCESS_START_SATURDAY,0.001690134,3
WEEKDAY_APPR_PROCESS_START_SUNDAY,0.0015993691,3
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.0015480391,3
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.001721485,3
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.0016664847,3
WEEKDAY_APPR_PROCESS_START_nan,0.0,3
ORGANIZATION_TYPE_Agriculture,0.0014513253,3
ORGANIZATION_TYPE_Bank,0.0019077851,3
ORGANIZATION_TYPE_Business_Entity_Type_1,0.0015786776,3
ORGANIZATION_TYPE_Business_Entity_Type_2,0.0016586825,3
ORGANIZATION_TYPE_Business_Entity_Type_3,0.0018145096,3
ORGANIZATION_TYPE_Cleaning,0.0019176567,3
ORGANIZATION_TYPE_Construction,0.0024072716,3
ORGANIZATION_TYPE_Culture,0.0012362102,3
ORGANIZATION_TYPE_Electricity,0.0011363256,3
ORGANIZATION_TYPE_Emergency,0.0013017923,3
ORGANIZATION_TYPE_Government,0.0016519792,3
ORGANIZATION_TYPE_Hotel,0.0016579672,3
ORGANIZATION_TYPE_Housing,0.0017288345,3
ORGANIZATION_TYPE_Industry__type_1,0.0015663586,3
ORGANIZATION_TYPE_Industry__type_10,0.00092515687,3
ORGANIZATION_TYPE_Industry__type_11,0.0015252068,3
ORGANIZATION_TYPE_Industry__type_12,0.0016227766,3
ORGANIZATION_TYPE_Industry__type_13,0.00079900125,3
ORGANIZATION_TYPE_Industry__type_2,0.0012230021,3
ORGANIZATION_TYPE_Industry__type_3,0.0018288681,3
ORGANIZATION_TYPE_Industry__type_4,0.0015235082,3
ORGANIZATION_TYPE_Industry__type_5,0.0013320281,3
ORGANIZATION_TYPE_Industry__type_6,0.00057366356,3
ORGANIZATION_TYPE_Industry__type_7,0.0016408964,3
ORGANIZATION_TYPE_Industry__type_8,0.0,3
ORGANIZATION_TYPE_Industry__type_9,0.0016946878,3
ORGANIZATION_TYPE_Insurance,0.0014530887,3
ORGANIZATION_TYPE_Kindergarten,0.001720187,3
ORGANIZATION_TYPE_Legal_Services,0.0017443612,3
ORGANIZATION_TYPE_Medicine,0.0015928929,3
ORGANIZATION_TYPE_Military,0.0021153812,3
ORGANIZATION_TYPE_Mobile,0.0006959873,3
ORGANIZATION_TYPE_Other,0.0015863938,3
ORGANIZATION_TYPE_Police,0.0014967661,3
ORGANIZATION_TYPE_Postal,0.0015354328,3
ORGANIZATION_TYPE_Realtor,0.002543888,3
ORGANIZATION_TYPE_Religion,0.00050325244,3
ORGANIZATION_TYPE_Restaurant,0.0018615245,3
ORGANIZATION_TYPE_School,0.0022562693,3
ORGANIZATION_TYPE_Security,0.001963674,3
ORGANIZATION_TYPE_Security_Ministries,0.0014342024,3
ORGANIZATION_TYPE_Self_employed,0.002180958,3
ORGANIZATION_TYPE_Services,0.0015768727,3
ORGANIZATION_TYPE_Telecom,0.0013293999,3
ORGANIZATION_TYPE_Trade__type_1,0.0014633816,3
ORGANIZATION_TYPE_Trade__type_2,0.0014252841,3
ORGANIZATION_TYPE_Trade__type_3,0.001924004,3
ORGANIZATION_TYPE_Trade__type_4,0.0006721847,3
ORGANIZATION_TYPE_Trade__type_5,0.0,3
ORGANIZATION_TYPE_Trade__type_6,0.0009864111,3
ORGANIZATION_TYPE_Trade__type_7,0.0017490105,3
ORGANIZATION_TYPE_Transport__type_1,0.0009955085,3
ORGANIZATION_TYPE_Transport__type_2,0.0016918925,3
ORGANIZATION_TYPE_Transport__type_3,0.0030241886,3
ORGANIZATION_TYPE_Transport__type_4,0.0022285213,3
ORGANIZATION_TYPE_University,0.0015532842,3
ORGANIZATION_TYPE_XNA,0.0015884539,3
ORGANIZATION_TYPE_nan,0.0,3
FONDKAPREMONT_MODE_org_spec_account,0.0018469541,3
FONDKAPREMONT_MODE_reg_oper_account,0.0015312398,3
FONDKAPREMONT_MODE_reg_oper_spec_account,0.0015956815,3
FONDKAPREMONT_MODE_nan,0.0015172423,3
HOUSETYPE_MODE_specific_housing,0.0021091595,3
HOUSETYPE_MODE_terraced_house,0.001074171,3
HOUSETYPE_MODE_nan,0.0013947465,3
WALLSMATERIAL_MODE_Mixed,0.0015537908,3
WALLSMATERIAL_MODE_Monolithic,0.0026605786,3
WALLSMATERIAL_MODE_Others,0.0021419397,3
WALLSMATERIAL_MODE_Panel,0.0020168931,3
WALLSMATERIAL_MODE_Stone__brick,0.0017599585,3
WALLSMATERIAL_MODE_Wooden,0.0015165375,3
WALLSMATERIAL_MODE_nan,0.00148319,3
EMERGENCYSTATE_MODE_Yes,0.0015990551,3
EMERGENCYSTATE_MODE_nan,0.001679571,3
ORIG_NAME_INCOME_TYPE_Commercial_associate,0.0015565995,3
ORIG_NAME_INCOME_TYPE_Maternity_leave,0.0,3
ORIG_NAME_INCOME_TYPE_Pensioner,0.004043381,3
ORIG_NAME_INCOME_TYPE_State_servant,0.0024571193,3
ORIG_NAME_INCOME_TYPE_Student,0.0,3
ORIG_NAME_INCOME_TYPE_Unemployed,0.0,3
ORIG_NAME_INCOME_TYPE_Working,0.0013121566,3
ORIG_NAME_INCOME_TYPE_nan,0.0,3
BUREAU_DAYS_CREDIT_MIN,0.0016833642,3
BUREAU_DAYS_CREDIT_MAX,0.0020531386,3
BUREAU_DAYS_CREDIT_MEAN,0.002268837,3
BUREAU_DAYS_CREDIT_STD,0.0017023153,3
BUREAU_DAYS_CREDIT_COUNT,0.0017351361,3
BUREAU_DAYS_CREDIT_ENDDATE_MIN,0.0016362402,3
BUREAU_DAYS_CREDIT_ENDDATE_MAX,0.0018653455,3
BUREAU_DAYS_CREDIT_ENDDATE_MEAN,0.0017260544,3
BUREAU_DAYS_CREDIT_UPDATE_MIN,0.0017121827,3
BUREAU_DAYS_CREDIT_UPDATE_MEAN,0.0017708635,3
BUREAU_CREDIT_DAY_OVERDUE_MAX,0.0018357811,3
BUREAU_CREDIT_DAY_OVERDUE_MEAN,0.0018191279,3
BUREAU_CREDIT_DAY_OVERDUE_SUM,0.001683387,3
BUREAU_AMT_CREDIT_MAX_OVERDUE_MAX,0.002083595,3
BUREAU_AMT_CREDIT_MAX_OVERDUE_MEAN,0.0020638062,3
BUREAU_AMT_CREDIT_SUM_MAX,0.0018764457,3
BUREAU_AMT_CREDIT_SUM_MEAN,0.0018848004,3
BUREAU_AMT_CREDIT_SUM_SUM,0.0018716506,3
BUREAU_AMT_CREDIT_SUM_DEBT_MAX,0.0017949066,3
BUREAU_AMT_CREDIT_SUM_DEBT_MEAN,0.002031087,3
BUREAU_AMT_CREDIT_SUM_DEBT_SUM,0.0018916389,3
BUREAU_AMT_CREDIT_SUM_OVERDUE_MAX,0.0038460975,3
BUREAU_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0028191512,3
BUREAU_AMT_CREDIT_SUM_OVERDUE_SUM,0.002784273,3
BUREAU_AMT_CREDIT_SUM_LIMIT_MAX,0.0015920539,3
BUREAU_AMT_CREDIT_SUM_LIMIT_MEAN,0.0018701467,3
BUREAU_AMT_CREDIT_SUM_LIMIT_SUM,0.0018607881,3
BUREAU_AMT_ANNUITY_MAX,0.0017199038,3
BUREAU_AMT_ANNUITY_MEAN,0.0016856017,3
BUREAU_AMT_ANNUITY_SUM,0.0017158784,3
BUREAU_CNT_CREDIT_PROLONG_MAX,0.0015633937,3
BUREAU_CNT_CREDIT_PROLONG_MEAN,0.0015841008,3
BUREAU_CNT_CREDIT_PROLONG_SUM,0.0013723461,3
BUREAU_BB_MONTHS_BALANCE_MIN_MIN,0.0017363225,3
BUREAU_BB_MONTHS_BALANCE_MIN_MAX,0.0018330523,3
BUREAU_BB_MONTHS_BALANCE_MIN_MEAN,0.0017237476,3
BUREAU_BB_MONTHS_BALANCE_MAX_MIN,0.0017641449,3
BUREAU_BB_MONTHS_BALANCE_MAX_MAX,0.0020350497,3
BUREAU_BB_MONTHS_BALANCE_MAX_MEAN,0.0017670835,3
BUREAU_BB_MONTHS_BALANCE_SIZE_MIN,0.0018769125,3
BUREAU_BB_MONTHS_BALANCE_SIZE_MAX,0.0017323708,3
BUREAU_BB_MONTHS_BALANCE_SIZE_MEAN,0.0019006763,3
BUREAU_BB_MONTHS_BALANCE_SIZE_SUM,0.0017380066,3
BUREAU_BB_MONTHS_BALANCE_MEAN_MIN,0.001736568,3
BUREAU_BB_MONTHS_BALANCE_MEAN_MAX,0.0019689281,3
BUREAU_BB_MONTHS_BALANCE_MEAN_MEAN,0.0017186754,3
BUREAU_BB_STATUS_NUNIQUE_MIN,0.0,3
BUREAU_BB_STATUS_NUNIQUE_MAX,0.0,3
BUREAU_BB_STATUS_NUNIQUE_MEAN,0.0,3
CLOSED_DAYS_CREDIT_MIN,0.0016880947,3
