lgbm,xgb,catboost,blend,target,pred_variance
0.5444032083664949,0.1781378835439682,0.4945733027833074,0.4057047982312568,0,0.02630718691188409
0.5410307447482346,0.1669144481420517,0.23953118443832458,0.31582545910953697,0,0.026237575404857442
0.30620390722651447,0.6396867036819458,0.28893375667498794,0.4116081225278161,0,0.026059629273985866
0.4823119639960328,0.24267233908176422,0.6347109878619974,0.4532317636465981,0,0.026038546049086803
0.5562387283507192,0.5696710348129272,0.9039686635557085,0.676626142239785,0,0.025872382141956345
0.3912766121207901,0.710014820098877,0.35104771236121374,0.48411304819362694,1,0.025785532670943478
0.6676872562392484,0.31601738929748535,0.6425052862479733,0.542069977261569,0,0.025655574864736807
0.4553562351820383,0.11325446516275406,0.4483643959350581,0.33899169875995017,0,0.02548679695206681
0.563405951355142,0.24628488719463348,0.6020428650948392,0.47057790121487153,1,0.025402479919696158
0.3807234405529087,0.1215318962931633,0.5034790931062509,0.33524480998410766,1,0.02534809644476933
0.4370096960889721,0.07501208782196045,0.38070714252241933,0.2975763088111173,1,0.02529574582194088
0.22676668471324427,0.5910629034042358,0.2910877086753803,0.3696390989309535,0,0.025203782947634135
0.5203118341960092,0.21927635371685028,0.5826267611865223,0.4407383163664606,0,0.02516989213794753
0.3115002933933939,0.6128126978874207,0.25039639930504964,0.39156979686195476,0,0.02509649160587532
0.4554344976034855,0.7006818652153015,0.3183750510375653,0.4914971379521174,0,0.025010007042245746
0.5693881797231636,0.18304787576198578,0.37440916416674774,0.37561507321729903,0,0.02487719885245498
0.4619161414224025,0.7526785135269165,0.3870411769510665,0.5338786106334619,0,0.024871075470523234
0.24269295960893872,0.6260632276535034,0.39688288308945796,0.42187969011730003,0,0.024807880584220485
0.32255586197257663,0.047922585159540176,0.41972507642627765,0.2634011745194648,0,0.02478915394252974
0.49926804121269286,0.21556924283504486,0.5834133183708891,0.43275020080620896,1,0.02476385553064121
0.19636429232773686,0.5387194156646729,0.21454473584290892,0.3165428146117729,0,0.024736309115444468
0.38091862839330326,0.0923101007938385,0.4559324342491346,0.3097203878120921,0,0.024571461628842436
0.3734809152880301,0.6704811453819275,0.3119825171347183,0.451981525934892,0,0.024501384011820213
0.5759061967827247,0.23941807448863983,0.5661451586569096,0.46048980997609135,1,0.024452235759932477
0.46136531631712513,0.17178170382976532,0.5336376946404192,0.38892823826243655,1,0.02444685815281053
0.37739521645015217,0.6767929196357727,0.32138477564899626,0.4585243039116404,0,0.024343455884854436
0.4076256276588459,0.06272023171186447,0.3772094777184154,0.2825184456963753,0,0.024309817798256857
0.6004959872323132,0.31892523169517517,0.682453623920371,0.5339582809492864,1,0.024239115171009143
0.4612637615803018,0.11930862069129944,0.4359045527229235,0.3388256449981749,0,0.02420104355925137
0.3304181283692444,0.14174799621105194,0.522509716526574,0.3315586137022901,0,0.02416389829633675
0.27133092250948965,0.1064542755484581,0.4860598678384113,0.2879483552987864,0,0.024154803819221093
0.06336154157712105,0.37812501192092896,0.03974945098521714,0.1604120014944224,1,0.02379239925817279
0.4282781606951644,0.2826788127422333,0.657005773472382,0.45598758230325986,0,0.02373735161117264
0.4318823175695558,0.07030089944601059,0.15774389788305931,0.21997570496620855,0,0.023726585895122828
0.630811497904342,0.2962503731250763,0.6141956912979183,0.5137525207757788,1,0.023699606287864355
0.6063102859890896,0.2662453055381775,0.5763285845068318,0.48296139201136634,0,0.023632748138755863
0.2542920714242459,0.261520653963089,0.5836556998918108,0.3664894750930485,1,0.023589293330926738
0.3121856442824122,0.1573178619146347,0.531343317894583,0.33361560803054335,0,0.023545461959957815
0.5247502728825659,0.2150081843137741,0.5537337380149371,0.4311640650704257,0,0.023501689268021788
0.4513473016386508,0.2468022257089615,0.6202577330213053,0.4394690867896392,0,0.02331538198431965
0.5868055852551194,0.21376855671405792,0.3787982641569929,0.3931241353753901,0,0.02329538607020717
0.25719785768778386,0.596705436706543,0.29158194316055497,0.38182841251829397,0,0.023283111984298485
0.3945598869469567,0.10339962691068649,0.450691043948184,0.31621685260194243,0,0.023170703573177548
0.5218460430712515,0.2568124830722809,0.6163494755371457,0.46500266722689265,1,0.023160059513804895
0.3546773084959925,0.04443708062171936,0.37782909680976995,0.25898116197582727,0,0.02310391563906003
0.6477940596172018,0.33379852771759033,0.6636248071910168,0.5484057981752697,1,0.023069909028105396
0.41086746422758347,0.7627105116844177,0.4827037399484965,0.5520939052868326,0,0.023039752530126162
0.4894227594207325,0.13656972348690033,0.41396608345790425,0.34665285545517904,0,0.02301641282669381
0.7755565898133527,0.44078344106674194,0.47113967105360316,0.5624932339778993,1,0.022851580249768397
0.5038135188427916,0.21792753040790558,0.5645087052293647,0.4287499181600206,0,0.022837023863835047
0.544179411690139,0.2225595861673355,0.5417224750586671,0.4361538243053805,0,0.02281225537248779
0.278176093815266,0.5414488315582275,0.6347935972515714,0.4848061742083549,0,0.02280020260868475
0.11697161325077705,0.07373524457216263,0.41314735974867217,0.20128473919053727,0,0.022754448924298964
0.48429869162074096,0.11568903177976608,0.2781023177290872,0.2926966803765314,0,0.02275201126522243
0.46216909594448646,0.7857955098152161,0.46977547142502146,0.5725800257282413,0,0.022740064151879968
0.47608830686433445,0.11708199232816696,0.22145906901372667,0.27154312273540937,0,0.02273512853140514
0.25674608834590584,0.32308027148246765,0.6043748276374027,0.39473372915525873,0,0.02270806572846581
0.2888065680015077,0.1415872424840927,0.5082059154688684,0.31286657531815626,0,0.022690983872891573
0.18605648403627986,0.5008509755134583,0.17700548784394515,0.2879709824645611,0,0.022672599142261527
0.45799334966596156,0.13655054569244385,0.452578471931253,0.3490407890965528,0,0.022580938587782377
0.5078968896056799,0.3384910225868225,0.705901694612904,0.5174298689351354,1,0.02254387250055738
0.3635714024029939,0.6766621470451355,0.3532756282818062,0.46450305924331187,0,0.022523406429243373
0.3876254614861876,0.09518902748823166,0.43386845020602666,0.3055609797268153,1,0.022484581478626985
0.2963448382058295,0.2111479490995407,0.5630554540175123,0.3568494137742942,1,0.022470217168625396
0.5479278711980732,0.8890771269798279,0.6010514865065304,0.6793521615614772,1,0.02246263364377103
0.21346565880531604,0.18801330029964447,0.5178196578372916,0.306432872314084,0,0.02245015697250081
0.25151713162883593,0.6137946844100952,0.38286078847829735,0.41605753483907615,0,0.022425182859333957
0.3622143482667046,0.0877569392323494,0.4342390392526085,0.29473677558388756,1,0.022284919013323908
0.2938866942654854,0.6426637768745422,0.5624372420360213,0.49966257105868306,0,0.022244571883704017
0.5910908088805334,0.22626228630542755,0.4215697860982584,0.4129742937614065,0,0.022220249724978866
0.25065350862557756,0.5203126668930054,0.17230669119208322,0.3144242889035554,0,0.022218049395889533
0.25145316205019946,0.5737865567207336,0.26432958602058976,0.363189768263841,0,0.022203137369889478
0.6944991897156396,0.41314318776130676,0.35261571350408316,0.4867526969936765,1,0.022189898475798147
0.5176051808214117,0.292660117149353,0.6532093471381458,0.4878248817029702,1,0.022109390982043824
0.3739245875800219,0.7343227863311768,0.5119943089541115,0.5400805609551034,0,0.0220422290529111
0.40210596998577647,0.6911311149597168,0.3558616709735085,0.4830329186396673,1,0.022008852187684946
0.5521316181410947,0.40528178215026855,0.19104606618602674,0.38281982215913,1,0.0219827324617711
0.4652653279701845,0.1745777577161789,0.5075117390263102,0.38245160823755786,0,0.02190322873981283
0.25172335384398664,0.5202220678329468,0.17538906831074114,0.31577816332922487,0,0.021869808902341994
0.5767659791711831,0.2174433022737503,0.3589101706697351,0.3843731507048895,1,0.021842979364924815
0.702591187022746,0.36715519428253174,0.6525441632425012,0.574096848182593,1,0.0218298748243231
0.33371789944071334,0.10595609992742538,0.4632792616203133,0.300984420329484,0,0.021815713974396262
0.35614010652898165,0.02103753201663494,0.3065836935301113,0.22792044402524264,0,0.021809575985466425
0.21139801991225873,0.20064105093479156,0.5190573270589441,0.31036546596866477,1,0.021795431839592583
0.6514695488667848,0.8646453022956848,0.5051399817116581,0.6737516109580426,1,0.021788924400223304
0.4622764532576566,0.7476425170898438,0.4128353816846254,0.5409181173440419,0,0.02177489198484597
0.36584949721837373,0.11537286639213562,0.4661736712392281,0.3157986782832458,0,0.021762743018266455
0.2304721831285732,0.5308530330657959,0.20706144256873948,0.32279555292103623,0,0.021735301317686844
0.3486283455075285,0.12181789427995682,0.47826604723468535,0.31623742900739027,1,0.02170046669333239
0.4466560650763091,0.09928516298532486,0.35748294308571155,0.3011413903824485,1,0.021698275883757976
0.4382528291258038,0.7747595906257629,0.7189333986901966,0.6439819394805878,0,0.02168166070802322
0.7060165790718281,0.41087111830711365,0.7373253727147489,0.6180710233645635,1,0.021629273754470626
0.4887898370291465,0.13682600855827332,0.378937110384039,0.3348509853238196,0,0.02161821597005836
0.061150600104265505,0.3740781247615814,0.06334650984506525,0.16619174490363742,1,0.021609177135152324
0.49140464463272787,0.8038126230239868,0.4926696121035968,0.5959622932534372,0,0.021601146483313516
0.43371065522381863,0.09777631610631943,0.3775227755734356,0.3030032489678579,1,0.021585226622478196
0.46978477968757576,0.28526055812835693,0.6450236955426567,0.4666896777861964,1,0.02157637566825335
0.5032195990637166,0.7764552235603333,0.43724212895084524,0.5723056505249651,1,0.02156402851234404
0.35587911146074347,0.07158111780881882,0.4044541730603135,0.2773048007766252,1,0.02155437296848627
0.3247827110112457,0.670682966709137,0.41339055578579864,0.4696187445020604,1,0.021521969085133538
0.44120810275934197,0.23815225064754486,0.5964117126522807,0.4252573553530558,0,0.021518853524063363
0.4284583080035027,0.10587181895971298,0.4035671390105221,0.3126324219912459,0,0.0214782351986211
0.5628146237999319,0.2464250922203064,0.5513410589215604,0.45352692498059954,0,0.021467525014839246
0.3974610287833751,0.7319274544715881,0.6770356460666267,0.60214137644053,0,0.02144920746352139
0.4530137363391664,0.6771361231803894,0.322554623112425,0.4842348275439936,1,0.02144205163308471
0.17955938487066878,0.4792644679546356,0.15893345801699205,0.27258577028076547,1,0.021428946845845714
0.4886582559683473,0.7731008529663086,0.44228066692060847,0.5680132586184214,0,0.021388940805348578
0.10090251845782269,0.43224117159843445,0.14919631181082654,0.2274466672890279,1,0.021359109577071544
0.4732729941698894,0.29361650347709656,0.651331835265709,0.4727404443042317,1,0.021326851570785888
0.451659797361596,0.7321687340736389,0.783619345881641,0.6558159591056253,1,0.021281063431596744
0.14620479149953652,0.0615505613386631,0.4045125020866874,0.20408928497496234,1,0.021279122759395194
0.422376606215406,0.06556869298219681,0.23907085326526828,0.2423387174876237,1,0.021223987292594098
0.6433070257152878,0.3754063546657562,0.713469174273317,0.577394184884787,1,0.021219996293342498
0.5341978815884795,0.19319872558116913,0.453956320515658,0.39378430922843555,0,0.021190406204124476
0.5469299689360768,0.3293987214565277,0.1941321262614979,0.35682027221803414,1,0.021120357022389097
0.5391385256405954,0.19433608651161194,0.44332525815842916,0.3922666234368788,1,0.021118279094697073
0.5530173467259538,0.21537667512893677,0.480175683628078,0.41618990182765614,1,0.021047293989053046
0.4755765631512977,0.1972876787185669,0.5269570231739943,0.3999404216812863,0,0.020974059060514333
0.4544593040102212,0.1673213094472885,0.49094182288553523,0.37090747878101504,1,0.02094549320257165
0.45819704300308317,0.660631000995636,0.30832078228942766,0.47571627542938233,1,0.02084054345320607
0.5133251896136084,0.16033577919006348,0.3470058677046179,0.34022227883609657,0,0.0207899291841622
0.14708563846930817,0.06487833708524704,0.40313537455876175,0.20503311670443897,0,0.020748592350298602
0.11377646345524954,0.4112037718296051,0.09860619856540354,0.2078621446167527,0,0.02071226483492333
0.2626490335570431,0.48120880126953125,0.6114663871474418,0.4517747406580054,0,0.020712106323009696
0.2637118935284137,0.602455735206604,0.34897626288492145,0.40504796387331304,1,0.020696582871682277
0.487048317540609,0.17125795781612396,0.4645313293749492,0.3742792015772274,1,0.020693315168494764
0.4935730289870775,0.1627534180879593,0.22334035952288742,0.29322226886597474,0,0.0206820097859584
0.425726811258583,0.151128351688385,0.4790274967585114,0.3519608865684931,1,0.02064034737897864
0.33964590688590157,0.16002480685710907,0.5107977988248147,0.33682283752260844,0,0.02051093350931099
0.4155334959808096,0.06756361573934555,0.27920719798885,0.2541014365696684,1,0.02049565588742824
0.19506408371603584,0.5217735767364502,0.2485863556978457,0.3218080053834439,0,0.020470553796282927
0.3726845544566672,0.12670886516571045,0.46511856296704446,0.321503994196474,0,0.020396578801938667
0.6045440224854762,0.631747841835022,0.3161453988104699,0.5174790877103227,1,0.02039096844087848
0.44775644437115375,0.20068226754665375,0.11054850805388836,0.2529957399905653,0,0.020319881752128097
0.21495076522524414,0.16695597767829895,0.49043105264535597,0.2907792651829664,0,0.020314334723743
0.5691836635327998,0.2747321128845215,0.5842995244240671,0.4760717669471295,1,0.020306909690772684
0.4129767271436305,0.14763373136520386,0.4766242592246708,0.34574490591116835,0,0.020299186796658653
0.47904381471495483,0.14117348194122314,0.2348006229004239,0.28500597318553395,1,0.020286348893397334
0.487268190959487,0.22532117366790771,0.5556226030201399,0.4227373225491782,1,0.020265288860915564
0.48540972930012305,0.19391565024852753,0.505288401626483,0.3948712603917112,1,0.02025743889291941
0.15694631376165985,0.07735933363437653,0.4109266909399519,0.21507744611199608,0,0.02023414458413705
0.3153523373174915,0.24481941759586334,0.5754990069841776,0.3785569206325108,1,0.020222241482349954
0.44996469749686313,0.6437236666679382,0.2962288487636525,0.46330573764281796,0,0.020214433087810107
0.05238128373345929,0.3503098785877228,0.045705819430039,0.14946566058374033,1,0.020176626923426647
0.11341217451698676,0.4194518029689789,0.12369010699889359,0.2188513614949531,1,0.020137874542470798
0.49191458513994524,0.1566658467054367,0.403408448427318,0.3506629600909,0,0.02012299604024519
0.5351173053508442,0.2518042027950287,0.5669013560843515,0.4512742880767415,0,0.020062528441318582
0.3935576068204009,0.0726674348115921,0.34583224946186714,0.2706857636979534,0,0.019985247576640195
0.3244980852115774,0.5477182865142822,0.20699839203050505,0.35973825458545483,0,0.019969275851589162
0.5914320691269103,0.31162941455841064,0.2752167874690511,0.39275942371812395,0,0.019956389918787454
0.4690534558887034,0.17594480514526367,0.48177517195920805,0.37559114433105834,1,0.01995630405177445
0.31823937585928874,0.6465082764625549,0.3883951505123541,0.4510476009447326,1,0.019922743289803663
0.22703465578766796,0.07436367124319077,0.419246489009152,0.24021493868000357,0,0.019910886260259202
0.3654015462032908,0.7107440233230591,0.5438319116410486,0.5399924937224662,0,0.019884274982179713
0.24345953563660086,0.07982475310564041,0.4248723403907915,0.2493855430443443,0,0.019860531697115644
0.41142269493128325,0.07961046695709229,0.1637495387090028,0.2182609001991261,0,0.01983563670461953
0.6221305430353327,0.30541732907295227,0.5821015275264209,0.5032164665449019,0,0.01982930307275907
0.5025592473237148,0.19685202836990356,0.4873035265946809,0.39557160076276643,1,0.019783523728494845
0.25795806596083776,0.09803398698568344,0.4416681407653203,0.2658867312372805,1,0.019712170473840784
0.39336576659697003,0.14992007613182068,0.48115379814314885,0.3414798802906466,1,0.019632035698476005
0.18358690323760474,0.4973665475845337,0.2217083340473642,0.3008872616231676,1,0.019544262153774694
0.4624971875548428,0.12013357132673264,0.29159153777306596,0.2914074322182138,0,0.019535491233559115
0.13680310391343575,0.15890704095363617,0.443539997606,0.24641671415769062,0,0.019510225110834112
0.06793273086488025,0.3566953241825104,0.0536928030852743,0.15944028604422164,1,0.019488570959330268
0.16843374645194115,0.4795040190219879,0.20135143570232295,0.283096400392084,1,0.019468572038865675
0.5352978555706971,0.19654160737991333,0.39948155708351996,0.3771070066780435,1,0.019376276200972917
0.5334901059729242,0.2468549758195877,0.23035529684000353,0.3369001262108385,0,0.01936918330583353
0.5412712979323039,0.22872982919216156,0.5026359930907641,0.4242123734050765,0,0.019355493676010246
0.572704911796291,0.24318504333496094,0.4823406325697352,0.4327435292336624,0,0.019327160281459924
0.5400733227762693,0.7363656163215637,0.3973202274860678,0.5579197221946337,1,0.019317876267868666
0.4073205834063378,0.06893787533044815,0.26783823850517685,0.24803223241398759,0,0.019279948459437573
0.3509936466252607,0.6260691285133362,0.315714046168588,0.43092560710239497,1,0.019247938675728313
0.5194846667284139,0.2699579894542694,0.5943223179159748,0.4612549913662194,0,0.019230717142795464
0.3703883253137368,0.057204362004995346,0.32713169837041156,0.25157479522971454,0,0.01920178861840152
0.36761843726931703,0.040662337094545364,0.12567467830626425,0.17798515089004222,1,0.019184908011218315
0.47893036223516505,0.3375684916973114,0.6753195563115291,0.4972728034146685,1,0.01918085284888468
0.3967975279170001,0.6348152756690979,0.3065589040858323,0.44605723589064344,0,0.019171966995659467
0.07151794455404928,0.046805448830127716,0.35151772769550393,0.1566137070265603,0,0.019095573210610808
0.3737004803260516,0.14105600118637085,0.4698748960246642,0.3282104591790289,1,0.019054981945757724
0.1244246919925147,0.4105342924594879,0.11146124472578076,0.21547340972592777,1,0.019052382480570746
0.5026451465868905,0.16662639379501343,0.3645888309103317,0.3446201237640786,0,0.019017475003847848
0.29366379257834396,0.10580039024353027,0.44279450982030333,0.2807528975473925,1,0.019010851710137524
0.41420474485403264,0.665582001209259,0.3446003216650413,0.47479568924277765,0,0.019007171038131144
0.15830703444521793,0.04459035396575928,0.37661927676956736,0.19317222172684817,1,0.01898165823846777
0.42088340100476745,0.22876985371112823,0.5650395454706549,0.40489760006218356,0,0.01897399051522914
0.05249299014962096,0.34812912344932556,0.05966768511270427,0.1534299329038836,1,0.01896246677416071
0.3087624913483711,0.6076962351799011,0.32358873290278956,0.41334915314368725,0,0.018922030387767082
0.2609753415490641,0.1914227455854416,0.5115153890552515,0.3213044920632524,1,0.01889635326813027
0.1241690575164869,0.44133836030960083,0.18503977565072557,0.2501823978256044,0,0.018887841717621177
0.39909382257666365,0.7303723096847534,0.5131081251592252,0.5475247524735474,1,0.018883158121283942
0.29865908765188387,0.08012978732585907,0.41108443826727553,0.26329110441500614,0,0.018880610615747834
0.3829794114973944,0.20246194303035736,0.5387034357348994,0.3747149300875504,0,0.018877207729183266
0.5485774394642597,0.21677714586257935,0.43136404227822295,0.3989062092016873,1,0.01887532793637234
0.6572106028552906,0.3857113718986511,0.6916723320725807,0.5781981022755075,1,0.01872350581569394
0.36443030690349437,0.630675733089447,0.32139008464843255,0.4388320415471247,1,0.018710744447587056
0.37542298617206177,0.08358035236597061,0.37202549670584484,0.2770096117479591,1,0.018709363014977793
0.6499777399845443,0.4201487600803375,0.7459980313361285,0.6053748438003368,0,0.01869100043699794
0.48954664540343446,0.1859273463487625,0.4600537925443888,0.3785092614321952,1,0.018688868403562136
0.4392210639046638,0.2285117506980896,0.5588331207851839,0.4088553117959791,1,0.018646407373265565
0.6739996112084418,0.4313122630119324,0.7518387911327353,0.6190502217843699,1,0.01863259357056847
0.45191567423353923,0.11879187822341919,0.26328245672782336,0.2779966697282606,1,0.018603497943476464
0.3277364430629632,0.6048845648765564,0.30494578333099776,0.4125222637568391,0,0.018588196474539433
0.37107282952404724,0.11232715100049973,0.4229858268090289,0.30212860244452533,1,0.018461455366314484
